what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318814912387
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1318814912486
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318814919966
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318814927165
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318814929443
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318814938149
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318814939908
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318814949804
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318814961401
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318814963643
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318814963684
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1318814965413
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1318814969933
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318814972570
started,bundle,org.eclipse.wst.common.emf,1.1.300.v200905060430,"org.eclipse.wst.common.emf",1318814974092
started,bundle,org.eclipse.jst.j2ee.core,1.1.300.v200905060430,"org.eclipse.jst.j2ee.core",1318814974114
started,bundle,org.eclipse.jem,2.0.300.v200901272200,"org.eclipse.jem",1318814974178
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1318814974217
started,bundle,org.eclipse.jst.jee,1.0.200.v200905290632,"org.eclipse.jst.jee",1318814974812
started,bundle,org.eclipse.jpt.core,2.2.0.v200906070220,"org.eclipse.jpt.core",1318814975028
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1318814975078
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1318814975174
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks.ui",1318814975275
started,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,"org.eclipse.wst.xml.core",1318814975313
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.300.v200811200330,"org.eclipse.wst.common.emfworkbench.integration",1318814975660
