what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1317951723268
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1317951723277
os,sysinfo,,,"win32",1317951723281
arch,sysinfo,,,"x86",1317951723281
ws,sysinfo,,,"win32",1317951723281
locale,sysinfo,,,"vi_VN",1317951723281
processors,sysinfo,,,"4",1317951723281
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1317951723281
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1317951723281
java.specification.name,sysinfo,,,"Java Platform API Specification",1317951723281
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1317951723281
java.specification.version,sysinfo,,,"1.6",1317951723281
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1317951723281
java.version,sysinfo,,,"1.6.0_26",1317951723281
java.vm.info,sysinfo,,,"mixed mode, sharing",1317951723281
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1317951723281
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1317951723281
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1317951723281
java.vm.specification.version,sysinfo,,,"1.0",1317951723281
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1317951723281
java.vm.version,sysinfo,,,"20.1-b02",1317951723281
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1317951723402
started,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.ui",1317951723661
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.0.v200906080500,"org.eclipse.jst.common.project.facet.core",1317951723675
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1317951723925
