what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1319423486564
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1319423487046
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319423518686
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1319423529883
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1319423534720
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1319423538073
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423556840
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423558284
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1319423574149
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1319423591641
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423591700
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423592602
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423630135
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423659853
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423663520
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423678066
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1319423703536
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1319423705902
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1319423724189
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1319423725948
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1319423774514
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423774559
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423775554
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1319423840679
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319423840722
