what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1319429287368
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1319429301704
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319429301737
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319429302629
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1319429303126
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1319429303170
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1319429303217
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.BreakpointView",1319429303900
opened,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1319429303938
activated,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1319429303969
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319429307488
closed,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1319429307488
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1319429309068
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319429311784
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319429539120
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319429606407
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319429631965
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1319429789471
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319429789505
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319429790803
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1319429791093
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1319429824349
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319429824381
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319429825856
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1319429827743
