what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319427974086
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319427975544
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1319427984564
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1319427988437
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1319427998918
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1319428010321
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1319428032319
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1319428096063
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1319428104953
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319428140306
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319428145134
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319428146334
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1319428154694
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319428154783
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319428156094
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1319428171349
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319428202173
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319428203567
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319428203663
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1319428210340
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319428223171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319428224661
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319428224812
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1319428228310
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1319428256984
