what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217491395
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1318217492430
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217495436
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217501627
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217506379
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217526636
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217533141
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217536490
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318217539325
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318217540129
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217549899
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217564310
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1318217567419
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217574181
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217594610
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217594748
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217594819
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217601362
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217605418
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217607042
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217616657
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217618315
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217619561
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318217625206
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217634228
