what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1318337318216
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337318264
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337319293
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318337320840
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337368343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337369355
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337369962
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337396825
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318337413117
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318337421763
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318337431225
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318337456148
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337469448
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337475610
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1318337539000
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337539046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337540724
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318337541612
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1318337559280
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318337585810
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318337589995
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318337593939
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337625249
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337626236
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318337627335
