what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.7.0-ea-b108",1318398921125
java.specification.name,sysinfo,,,"Java Platform API Specification",1318398921125
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318398921125
java.specification.version,sysinfo,,,"1.7",1318398921125
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1318398921125
java.version,sysinfo,,,"1.7.0-ea",1318398921125
java.vm.info,sysinfo,,,"mixed mode, sharing",1318398921125
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1318398921125
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1318398921125
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318398921125
java.vm.specification.version,sysinfo,,,"1.0",1318398921125
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1318398921125
java.vm.version,sysinfo,,,"19.0-b05",1318398921125
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1318398921250
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin.equinox",1318398921250
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.100.v20090520-1905,"org.eclipse.equinox.simpleconfigurator.manipulator",1318398921281
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1318398921328
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1318398921406
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1318398921437
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1318398921843
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1318398922015
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1318398922359
started,bundle,org.eclipse.jem.util,2.0.200.v200905140200,"org.eclipse.jem.util",1318398922359
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1318398922359
started,bundle,org.eclipse.jst.jsf.common,1.1.5.v20090505,"org.eclipse.jst.jsf.common",1318398922421
