what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318215755828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318215765281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318215790359
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318215925953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318215966890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318216120937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318216133031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318216712875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318216716250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218628281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218632390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218632390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218632500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218678703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218701625
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218718593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218734062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218756281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218786671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218801703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218811156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218814562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1318219041578
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318219043562
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1318219269828
