what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816937328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816948453
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1318816951625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318816953625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1318816961640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816969281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816969281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816969359
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816982000
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318816983953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1318816989562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1318817044875
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1318817072843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318817074421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1318817091687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1318817161140
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318817163671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1318817196265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1318817197906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318817200109
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318817201671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318817204640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318817232750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318817238859
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318817239718
