what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1317781209921
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1317781209921
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1317781209921
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1317781209921
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1317781209921
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1317781209921
started,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,"org.eclipse.wst.xml.core",1317781209921
os,sysinfo,,,"win32",1317781209921
arch,sysinfo,,,"x86",1317781209921
ws,sysinfo,,,"win32",1317781209921
locale,sysinfo,,,"en_US",1317781209921
processors,sysinfo,,,"2",1317781209921
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1317781209921
java.runtime.version,sysinfo,,,"1.7.0-ea-b108",1317781209921
java.specification.name,sysinfo,,,"Java Platform API Specification",1317781209921
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1317781209921
java.specification.version,sysinfo,,,"1.7",1317781209921
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1317781209921
java.version,sysinfo,,,"1.7.0-ea",1317781209921
java.vm.info,sysinfo,,,"mixed mode, sharing",1317781209921
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1317781209921
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1317781209921
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1317781209921
java.vm.specification.version,sysinfo,,,"1.0",1317781209921
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1317781209921
