what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1318214293109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214299828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214311703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214319703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214354406
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318214376031
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1318214417562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214426515
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214426515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214426656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214456406
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318214456421
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318214462234
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.commands.Inspect",1318214468031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214468140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214472343
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.ExpressionView",1318214477515
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.ExpressionView",1318214477593
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318214479359
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.commands.Inspect",1318214487250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214487281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214488500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214489187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318214495375
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepInto",1318214498562
