what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815554625
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815559859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815565750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815566750
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815569953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815572453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815590203
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815591531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815596656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815598312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815612437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815614390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815618234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815619562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815634031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815636562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815641500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815642578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815644828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815645718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815648453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815649625
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1318815667625
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815670765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815703343
