what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391148484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391148562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391199390
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318391203359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391213187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391249359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391250500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391683328
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318391685843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1318391751468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318391757625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1318391767640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318391774859
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1318391787218
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318391788968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391797718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391801796
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1318391804031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391813140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391835203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318391838140
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1318391859578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391912203
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318391919468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318391922640
