what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1318209851922
os,sysinfo,,,"win32",1318209851933
arch,sysinfo,,,"x86",1318209851933
ws,sysinfo,,,"win32",1318209851933
locale,sysinfo,,,"vi_VN",1318209851933
processors,sysinfo,,,"4",1318209851933
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1318209851933
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1318209851933
java.specification.name,sysinfo,,,"Java Platform API Specification",1318209851933
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318209851933
java.specification.version,sysinfo,,,"1.6",1318209851933
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1318209851933
java.version,sysinfo,,,"1.6.0_26",1318209851933
java.vm.info,sysinfo,,,"mixed mode, sharing",1318209851933
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1318209851933
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1318209851933
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318209851933
java.vm.specification.version,sysinfo,,,"1.0",1318209851933
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1318209851933
java.vm.version,sysinfo,,,"20.1-b02",1318209851933
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1318209852075
started,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.ui",1318209852277
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.0.v200906080500,"org.eclipse.jst.common.project.facet.core",1318209852330
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1318209852615
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1318209852748
