what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217277418
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217281806
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1318217289625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318217298008
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318217298798
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318217299393
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1318217311016
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217313683
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217317895
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217320662
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217323136
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217325826
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217329722
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1318217354123
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217354350
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217355919
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1318217363579
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318217365435
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1318217390639
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217423059
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217445455
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217446603
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217449298
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217450035
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217491365
