what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1319419391050
arch,sysinfo,,,"x86",1319419391050
ws,sysinfo,,,"win32",1319419391050
locale,sysinfo,,,"vi_VN",1319419391050
processors,sysinfo,,,"4",1319419391050
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1319419391050
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1319419391050
java.specification.name,sysinfo,,,"Java Platform API Specification",1319419391050
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1319419391050
java.specification.version,sysinfo,,,"1.6",1319419391050
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1319419391050
java.version,sysinfo,,,"1.6.0_26",1319419391050
java.vm.info,sysinfo,,,"mixed mode, sharing",1319419391050
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1319419391050
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1319419391050
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1319419391050
java.vm.specification.version,sysinfo,,,"1.0",1319419391050
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1319419391050
java.vm.version,sysinfo,,,"20.1-b02",1319419391050
started,bundle,org.eclipse.jst.jsf.core,1.2.0.v20090514,"org.eclipse.jst.jsf.core",1319419391206
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1319419391331
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.0.v200906080500,"org.eclipse.jst.common.project.facet.core",1319419391549
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1319419391674
started,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.ui",1319419391845
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1319419391986
