what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815195291
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815200321
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815223841
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815224466
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815227223
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815291329
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815441142
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815450803
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815479903
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815485337
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815683171
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815685579
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815697882
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815765188
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815780107
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815861429
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815901186
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815940440
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815940604
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815967692
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816107871
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816122579
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816227107
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816230880
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318816348268
