what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.core,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.core",1317780572897
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.200.v20090526-2130,"org.eclipse.jdt.apt.pluggable.core",1317780572945
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1317780587101
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1317780587161
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1317780587163
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1317780587394
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1317780587418
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1317780587707
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317780589667
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317780591568
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1317780591577
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1317780594336
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1317780594516
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1317780594681
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317780594727
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317780596228
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1317780596247
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317780625563
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317780627752
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1317780627760
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317780631352
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317780634355
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1317780634367
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317780664725
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317780672206
