what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217637316
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217639955
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217650087
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217653839
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1318217666315
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217670659
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217675282
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217688010
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217715344
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318217716727
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1318217723875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217733501
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217758839
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217762674
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217767907
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217798698
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217801944
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217802949
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217806678
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318217811805
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1318217820969
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1318217840229
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217840265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217841816
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318217841991
