what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1318218211499
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218211532
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218212992
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218213148
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218215130
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318218216035
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318218230649
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318218256837
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318218257649
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318218258051
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1318218296491
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218296525
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218297401
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318218301811
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218315555
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218321529
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318218321556
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218322807
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218327087
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1318218336964
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218337001
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218338475
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318218339401
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218359706
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318218372251
