what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815721296
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1318815722828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815725015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815725921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815751078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815752406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815760156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815760859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815764890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815767578
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815769187
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815771843
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815773734
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815775171
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815792078
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815793843
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815801500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815804296
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815806203
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815808046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815822062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318815839500
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815843125
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815845546
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318815845546
