what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389022625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389030468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389039656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389051734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389059343
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318389061265
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318389065812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389078640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389078640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389078937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389086687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389088750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389089812
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318389091328
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318389091421
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318389092453
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318389092468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389096984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389102171
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318389120296
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1318389147656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1318389147875
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318389149687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389151359
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318389167640
