what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318818828500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318818841718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318818849265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318818856015
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318818856156
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318818856234
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1318818877109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1318818903265
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318818966125
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1318818974843
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318819012093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318819012109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318819012250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318819016343
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318819031031
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318819033593
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318819033593
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1318819034625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318819036546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318819037890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1318819037921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318819042406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318819048250
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318819048359
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318819048453
