what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1317951749281
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1317951749296
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1317951749375
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1317951749375
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1317951749375
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1317951749375
os,sysinfo,,,"win32",1317951749390
arch,sysinfo,,,"x86",1317951749390
ws,sysinfo,,,"win32",1317951749390
locale,sysinfo,,,"en_US",1317951749390
processors,sysinfo,,,"2",1317951749390
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1317951749390
java.runtime.version,sysinfo,,,"1.7.0-ea-b108",1317951749390
java.specification.name,sysinfo,,,"Java Platform API Specification",1317951749390
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1317951749390
java.specification.version,sysinfo,,,"1.7",1317951749390
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1317951749390
java.version,sysinfo,,,"1.7.0-ea",1317951749390
java.vm.info,sysinfo,,,"mixed mode, sharing",1317951749390
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1317951749390
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1317951749390
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1317951749390
java.vm.specification.version,sysinfo,,,"1.0",1317951749390
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1317951749390
java.vm.version,sysinfo,,,"19.0-b05",1317951749390
