what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1318210114500
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1318210114515
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1318210115531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210118437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210120875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210125906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210127296
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210131843
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210135578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210136812
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210138062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210139562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210155718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210163828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210166531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210172625
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210174203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210195843
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210203500
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318210203671
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1318210203781
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210203781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210224140
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1318210233921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1318210246828
