what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129294015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129295375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129296843
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129307437
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1319129311250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129315078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129318140
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319129318296
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319129318437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129321468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129321484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129321609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129325375
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1319129327343
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319129327609
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319129327890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129332281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129333875
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319129337031
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1319129341687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129343265
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1319129346828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129346921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1319129346937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1319129353531
