what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1317957139609
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1317957143437
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1317957150109
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1317957197046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957198937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957207390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957223062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957231031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957260250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957260250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957260390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957275812
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1317957276984
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1317957285859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957302812
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957302812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957302937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957306109
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1317957309609
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1317957313562
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1317957334343
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1317957339515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957343546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957343546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1317957343671
